ptype,proxy,latency,exit_ip,https,anonymity,country,targets,asn,org,hosting,blocklisted,url
socks5,45.74.31.30:7819,1884,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.30:7819
socks5,45.74.31.25:4273,1884,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.25:4273
http,131.153.163.84:37970,1889,174.177.139.164,False,elite,US,,7922,"Comcast Cable Communications, LLC",False,False,http://131.153.163.84:37970
socks5,45.74.31.30:23326,1891,207.180.254.56,True,elite,DE,,51167,Contabo GmbH,True,False,socks5://45.74.31.30:23326
socks5,45.74.31.50:5389,1891,178.105.157.51,True,elite,DE,,24940,Hetzner Online GmbH,True,False,socks5://45.74.31.50:5389
socks5,45.74.31.22:15523,1892,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.22:15523
socks5,45.74.31.25:6736,1897,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.25:6736
socks5,45.74.31.47:4714,1899,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.47:4714
socks4,144.217.107.25:1080,1904,144.217.107.25,True,elite,US,,16276,OVH SAS,True,False,socks4://144.217.107.25:1080
socks5,45.74.31.30:5537,1904,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.30:5537
socks5,45.74.31.47:7855,1907,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.47:7855
socks5,45.74.31.22:13397,1911,102.134.101.35,True,elite,BI,,37545,Burundi Backbone System SM,False,True,socks5://45.74.31.22:13397
socks5,45.74.31.25:5157,1915,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.25:5157
socks5,45.74.31.25:8142,1919,78.128.76.254,True,elite,BG,,57344,Telehouse EAD,False,True,socks5://45.74.31.25:8142
socks5,45.74.31.50:10220,1921,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.50:10220
socks5,45.74.31.30:6352,1921,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.30:6352
http,131.153.163.84:23976,1924,76.36.169.157,True,elite,US,,11426,Charter Communications Inc,False,False,http://131.153.163.84:23976
socks5,45.74.31.40:17155,1927,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.40:17155
socks5,144.217.107.25:1080,1931,144.217.107.25,True,elite,US,,16276,OVH SAS,True,False,socks5://144.217.107.25:1080
socks5,45.74.31.42:9478,1933,78.128.76.254,True,elite,BG,,57344,Telehouse EAD,False,True,socks5://45.74.31.42:9478
socks5,45.74.31.47:4033,1935,51.75.202.138,True,elite,FR,,16276,OVH SAS,True,True,socks5://45.74.31.47:4033
socks5,45.74.31.50:11222,1948,112.78.134.58,True,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.50:11222
socks5,65.21.252.66:10813,1951,128.90.49.7,False,elite,SG,,22363,"Powerhouse Management, Inc.",False,False,socks5://65.21.252.66:10813
socks5,45.74.31.30:8514,1955,185.156.42.119,True,elite,UA,,196645,HOSTPRO LAB LLC,True,False,socks5://45.74.31.30:8514
socks5,45.74.31.30:5961,1961,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:5961
socks5,45.74.31.25:14035,1965,62.210.185.4,True,elite,FR,,12876,Scaleway SAS,True,True,socks5://45.74.31.25:14035
socks5,45.74.31.25:4527,1966,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.25:4527
socks5,45.74.31.42:8110,1970,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.42:8110
socks5,45.74.31.50:9893,1971,62.210.185.4,True,elite,FR,,12876,Scaleway SAS,True,True,socks5://45.74.31.50:9893
socks5,45.74.31.25:17569,1991,112.78.134.58,True,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.25:17569
socks5,45.74.31.40:8719,1991,50.6.137.53,True,elite,US,,19871,"Network Solutions, LLC",False,False,socks5://45.74.31.40:8719
http,167.99.124.118:80,1995,167.99.124.118,False,elite,US,,14061,"DigitalOcean, LLC",True,False,http://167.99.124.118:80
socks5,45.74.31.47:15401,1997,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.47:15401
socks5,45.74.31.50:7065,1999,78.128.76.254,True,elite,BG,,57344,Telehouse EAD,False,True,socks5://45.74.31.50:7065
socks5,45.74.31.25:9038,2000,78.128.76.254,True,elite,BG,,57344,Telehouse EAD,False,True,socks5://45.74.31.25:9038
socks5,45.74.31.25:8427,2002,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.25:8427
socks5,45.74.31.42:5227,2006,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.42:5227
socks5,45.74.31.50:11452,2006,112.78.134.58,True,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.50:11452
socks5,45.74.31.30:9525,2012,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.30:9525
socks5,45.74.31.25:5998,2012,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:5998
socks5,45.74.31.47:4838,2013,64.23.249.31,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.47:4838
socks5,45.74.31.41:10889,2018,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.41:10889
socks5,45.74.31.47:4245,2020,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.47:4245
socks5,45.74.31.47:7713,2026,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.47:7713
socks5,45.74.31.25:7192,2029,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:7192
socks4,91.210.151.184:1080,2030,91.210.151.184,False,elite,RU,,34990,"Ltd. ""Cypher""",False,False,socks4://91.210.151.184:1080
socks5,45.74.31.23:5154,2032,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:5154
socks5,45.74.31.30:19954,2032,162.240.36.215,True,elite,US,,46606,Unified Layer,False,False,socks5://45.74.31.30:19954
socks5,45.74.31.30:5377,2036,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:5377
socks5,45.74.31.30:6501,2040,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.30:6501
socks5,45.74.31.30:4663,2044,190.6.176.90,False,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.30:4663
socks4,175.203.138.160:5678,2045,175.203.138.160,False,elite,KR,,4766,Korea Telecom,False,False,socks4://175.203.138.160:5678
socks5,45.74.31.25:7980,2048,69.6.214.192,True,elite,BR,,26337,"Oso Grande IP Services, LLC",False,True,socks5://45.74.31.25:7980
socks5,45.74.31.22:10918,2050,164.68.100.166,False,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.22:10918
socks5,45.74.31.22:13761,2053,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.22:13761
socks5,45.74.31.47:4209,2059,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.47:4209
socks5,45.74.31.25:5634,2059,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.25:5634
socks5,45.74.31.23:4663,2066,172.168.194.20,False,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.23:4663
socks5,45.74.31.30:21585,2069,49.13.144.51,True,elite,DE,,24940,Hetzner Online GmbH,True,False,socks5://45.74.31.30:21585
http,39.106.170.168:8080,2072,39.106.170.168,True,elite,CN,,37963,"Hangzhou Alibaba Advertising Co.,Ltd.",True,False,http://39.106.170.168:8080
socks5,45.74.31.22:4135,2079,103.28.36.105,True,elite,VN,,131353,NhanHoa Software company,False,True,socks5://45.74.31.22:4135
socks4,202.179.88.233:51951,2082,103.167.176.178,True,elite,IN,,138296,Juweriyah Networks Private Limited,False,True,socks4://202.179.88.233:51951
socks5,45.74.31.30:7120,2087,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:7120
socks5,45.74.31.25:6146,2087,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.25:6146
socks5,45.74.31.42:6456,2088,42.117.29.201,True,elite,VN,,18403,FPT Telecom Company,False,True,socks5://45.74.31.42:6456
socks5,45.74.31.50:13246,2089,112.78.134.58,True,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.50:13246
socks5,45.74.31.41:13390,2091,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.41:13390
socks5,45.74.31.25:6267,2093,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.25:6267
socks5,45.74.31.47:15349,2095,112.78.134.58,True,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.47:15349
socks5,45.74.31.30:9223,2095,173.199.119.161,False,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.30:9223
socks5,45.74.31.30:25357,2098,162.241.54.84,False,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.30:25357
socks5,45.74.31.30:8445,2099,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.30:8445
socks5,5.75.133.113:10813,2101,128.90.135.1,True,elite,NL,,22363,"Powerhouse Management, Inc.",False,False,socks5://5.75.133.113:10813
http,154.68.64.2:80,2104,154.68.64.2,False,elite,RW,,37654,Rwanda Ministry of Education,False,False,http://154.68.64.2:80
socks5,45.74.31.30:5126,2106,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:5126
socks5,45.74.31.47:5149,2108,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.47:5149
socks5,49.13.22.249:10807,2114,151.240.62.84,True,elite,US,,137409,GSL Networks Pty LTD,False,False,socks5://49.13.22.249:10807
socks5,45.74.31.42:8502,2114,170.64.135.172,False,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.42:8502
socks5,45.74.31.42:8525,2119,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.42:8525
socks5,45.74.31.47:7470,2124,78.128.76.254,True,elite,BG,,57344,Telehouse EAD,False,True,socks5://45.74.31.47:7470
socks4,111.119.162.248:10945,2128,37.19.198.243,False,elite,US,,212238,Datacamp Limited,True,False,socks4://111.119.162.248:10945
socks5,45.74.31.47:5013,2128,42.117.29.201,True,elite,VN,,18403,FPT Telecom Company,False,True,socks5://45.74.31.47:5013
socks4,105.27.180.194:1080,2131,105.27.180.194,True,elite,ZA,,37100,SEACOM Limited,False,True,socks4://105.27.180.194:1080
socks5,45.74.31.25:4371,2137,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.25:4371
socks5,45.74.31.22:13292,2141,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.22:13292
socks5,45.74.31.50:16091,2142,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.50:16091
http,41.220.16.219:80,2143,41.220.17.62,False,elite,ZW,,37204,Telone PVT Ltd,False,False,http://41.220.16.219:80
socks5,45.74.31.30:5856,2144,170.64.135.172,False,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:5856
socks5,45.74.31.41:11049,2153,112.78.134.58,True,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.41:11049
socks5,45.74.31.25:14838,2159,112.78.134.58,True,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.25:14838
socks5,45.74.31.23:6455,2166,95.111.193.11,False,elite,SG,,202053,UpCloud Ltd,True,True,socks5://45.74.31.23:6455
socks5,45.74.31.40:4024,2167,172.168.194.20,False,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.40:4024
socks5,45.74.31.40:4361,2173,95.111.193.11,True,elite,SG,,202053,UpCloud Ltd,True,True,socks5://45.74.31.40:4361
socks5,45.74.31.47:5137,2175,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.47:5137
socks5,45.74.31.30:18096,2175,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.30:18096
socks5,45.74.31.47:9529,2176,69.6.214.192,True,elite,BR,,26337,"Oso Grande IP Services, LLC",False,True,socks5://45.74.31.47:9529
http,219.65.73.80:80,2177,136.232.78.138,False,elite,IN,,55836,Reliance Jio Infocomm Limited,False,False,http://219.65.73.80:80
socks5,45.74.31.23:7413,2184,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.23:7413
socks5,89.22.226.183:1080,2190,89.22.226.183,False,elite,SE,,210644,AEZA INTERNATIONAL LTD,True,False,socks5://89.22.226.183:1080
socks5,45.74.31.30:4014,2190,51.75.202.138,True,elite,FR,,16276,OVH SAS,True,True,socks5://45.74.31.30:4014
socks5,45.74.31.30:7773,2201,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.30:7773
socks5,45.74.31.50:5096,2208,170.64.135.172,False,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.50:5096
http,119.188.131.55:17981,2209,119.188.131.55,True,elite,CN,,4837,CHINA UNICOM China169 Backbone,False,False,http://119.188.131.55:17981
http,219.65.73.81:80,2210,136.232.78.138,False,elite,IN,,55836,Reliance Jio Infocomm Limited,False,False,http://219.65.73.81:80
socks5,45.74.31.42:8417,2213,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.42:8417
socks5,45.74.31.30:9802,2222,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.30:9802
socks5,45.74.31.25:17595,2223,112.78.134.58,True,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.25:17595
socks5,45.74.31.25:4687,2226,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.25:4687
socks5,45.74.31.30:7063,2231,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:7063
socks5,45.74.31.22:5915,2237,34.132.56.138,True,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.22:5915
socks4,111.119.162.248:10938,2242,8.216.119.64,True,elite,JP,,45102,"Alibaba (US) Technology Co., Ltd.",True,False,socks4://111.119.162.248:10938
socks4,103.167.187.4:1080,2243,103.167.187.4,True,elite,NP,,58504,Techminds Network Pvt. Ltd.,False,False,socks4://103.167.187.4:1080
socks5,45.74.31.41:4955,2243,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.41:4955
socks4,115.127.180.90:5678,2244,115.127.180.90,False,elite,BD,,24342,BRACNet Limited,False,True,socks4://115.127.180.90:5678
socks4,113.161.134.128:1080,2246,113.161.134.128,True,elite,VN,,45899,VNPT Corp,False,False,socks4://113.161.134.128:1080
socks5,111.119.162.248:10914,2247,47.237.48.65,True,elite,SG,,45102,"Alibaba (US) Technology Co., Ltd.",True,False,socks5://111.119.162.248:10914
socks4,103.18.47.79:4145,2253,103.18.47.78,False,elite,ID,,58369,PT. Fiber Networks Indonesia,False,False,socks4://103.18.47.79:4145
socks5,45.74.31.25:5649,2257,170.64.135.172,False,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.25:5649
socks5,131.153.163.84:56034,2257,108.52.226.181,True,elite,US,,701,Verizon Business,False,False,socks5://131.153.163.84:56034
socks5,45.74.31.41:4401,2260,103.28.36.105,True,elite,VN,,131353,NhanHoa Software company,False,True,socks5://45.74.31.41:4401
socks4,43.252.238.238:4153,2265,43.252.238.238,True,elite,ID,,55701,PT. Usaha Adisanggoro,False,False,socks4://43.252.238.238:4153
socks5,45.74.31.42:7863,2266,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.42:7863
socks5,45.74.31.42:8724,2272,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.42:8724
socks4,1.20.254.32:4153,2279,1.20.254.32,False,elite,TH,,23969,TOT Public Company Limited,False,False,socks4://1.20.254.32:4153
socks5,45.74.31.30:8745,2281,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.30:8745
socks5,45.74.31.50:17383,2283,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.50:17383
socks4,222.165.234.147:52667,2285,222.165.234.147,False,elite,ID,,24207,PT NettoCyber Indonesia,False,False,socks4://222.165.234.147:52667
http,34.44.49.215:80,2291,136.111.16.198,False,elite,US,,396982,Google LLC,True,False,http://34.44.49.215:80
socks5,45.74.31.40:11387,2293,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.40:11387
socks5,89.145.145.34:1080,2294,89.145.145.34,True,elite,RU,,25880,"Public joint-stock company ""RUTELEKOM""",False,False,socks5://89.145.145.34:1080
socks4,103.162.184.251:1088,2300,103.162.184.251,True,elite,BD,,141729,Dupchanchia Online,False,False,socks4://103.162.184.251:1088
socks4,122.252.179.66:5678,2303,122.252.179.66,True,elite,KH,,38286,Phnom Penh Cable TV,False,True,socks4://122.252.179.66:5678
socks5,45.74.31.25:4138,2308,164.68.100.166,False,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.25:4138
socks5,45.74.31.23:4602,2312,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:4602
socks5,45.74.31.41:11056,2327,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.41:11056
socks4,58.27.160.253:1080,2328,58.27.160.253,True,elite,PK,,38264,Wateen Telecom Limited,False,True,socks4://58.27.160.253:1080
socks5,45.74.31.25:9093,2331,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.25:9093
socks5,45.74.31.30:4268,2331,142.93.10.93,False,elite,US,,14061,"DigitalOcean, LLC",True,True,socks5://45.74.31.30:4268
socks5,45.74.31.42:4921,2332,34.132.56.138,True,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.42:4921
http,144.124.251.24:10574,2333,144.124.251.24,True,transparent,NL,,216071,SERVERS TECH FZCO,True,False,http://144.124.251.24:10574
socks4,103.88.204.70:1080,2334,103.88.204.70,False,elite,ID,,9341,PT INDONESIA COMNETS PLUS,False,False,socks4://103.88.204.70:1080
socks4,182.53.216.73:4145,2337,182.53.216.73,True,elite,TH,,23969,TOT Public Company Limited,False,False,socks4://182.53.216.73:4145
socks5,45.74.31.22:8543,2340,62.219.91.13,True,elite,IL,,8551,Bezeq International Ltd.,False,False,socks5://45.74.31.22:8543
http,144.124.251.24:10800,2342,144.124.251.24,True,transparent,NL,,216071,SERVERS TECH FZCO,True,False,http://144.124.251.24:10800
http,144.124.251.24:10088,2344,144.124.251.24,True,transparent,NL,,216071,SERVERS TECH FZCO,True,False,http://144.124.251.24:10088
socks4,171.221.240.100:10800,2357,171.221.240.100,True,elite,CN,,4134,Chinanet,False,True,socks4://171.221.240.100:10800
socks5,45.74.31.41:4040,2358,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.41:4040
socks4,116.212.156.72:1080,2358,116.212.156.72,True,elite,KH,,38235,Angkor Data Communication,False,False,socks4://116.212.156.72:1080
http,170.244.27.58:8888,2366,170.244.27.58,False,elite,BR,,266489,ZANCHET E PAIM TELECOM LTDA ME,False,False,http://170.244.27.58:8888
socks5,45.74.31.30:9251,2367,103.172.151.161,False,elite,IN,,146943,Tier 4 Cloud Services,True,False,socks5://45.74.31.30:9251
socks5,45.74.31.42:7694,2368,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.42:7694
socks5,45.74.31.47:5273,2369,78.128.76.254,True,elite,BG,,57344,Telehouse EAD,False,True,socks5://45.74.31.47:5273
socks5,45.74.31.30:12216,2378,62.219.91.13,True,elite,IL,,8551,Bezeq International Ltd.,False,False,socks5://45.74.31.30:12216
socks5,45.74.31.41:11141,2380,62.210.185.4,True,elite,FR,,12876,Scaleway SAS,True,True,socks5://45.74.31.41:11141
socks5,45.74.31.42:4379,2381,190.6.176.90,False,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.42:4379
socks5,45.74.31.25:9033,2381,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.25:9033
socks5,45.74.31.41:4761,2385,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.41:4761
socks5,45.74.31.47:5703,2386,196.3.100.162,True,elite,MZ,,31960,Eduardo Mondlane University,False,False,socks5://45.74.31.47:5703
